celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week,judge_score_avg
Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,13,Eliminated Week 8,5,8,7.3333
Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,13,Eliminated Week 8,5,9,
Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,13,Eliminated Week 8,5,10,
Nancy Grace,Tristan MacManus,TV Personality,Georgia,United States,51,13,Eliminated Week 8,5,11,
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3rd Place,3,1,6.6667
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3rd Place,3,2,7.6667
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3rd Place,3,3,9.0
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3rd Place,3,4,9.6667
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3rd Place,3,5,8.0
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3rd Place,3,6,9.6667
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3rd Place,3,7,8.8333
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3rd Place,3,8,8.6667
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3rd Place,3,9,11.1666
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3rd Place,3,10,9.3333
Ricki Lake,Derek Hough,Actor/Actress,New York,United States,42,13,3rd Place,3,11,
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,1,5.3333
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,2,7.0
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,3,8.0
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,4,8.0
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,5,8.3333
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,6,7.3333
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,7,8.5
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,8,8.5
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,9,10.8333
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,10,9.4444
Rob Kardashian,Cheryl Burke,TV Personality,California,United States,24,13,2nd Place,2,11,
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,1,7.0
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,2,8.0
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,3,8.6667
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,4,9.0
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,5,9.0
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,6,11.3333
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,7,8.8333
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,8,9.1667
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,9,9.5
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,10,9.8889
Donald Driver,Peta Murgatroyd,Athlete,Texas,United States,37,14,1st Place,1,11,
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,1,6.6667
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,2,7.0
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,3,8.0
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,4,7.6667
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,5,6.3333
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,6,
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,7,
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,8,
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,9,
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,10,
Gavin DeGraw,Karina Smirnoff,Singer/Rapper,New York,United States,35,14,Eliminated Week 5,9,11,
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,1,7.6667
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,2,6.3333
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,3,8.0
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,4,6.6667
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,5,7.3333
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,6,8.0
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,7,
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,8,
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,9,
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,10,
Gladys Knight,Tristan MacManus,Singer/Rapper,Georgia,United States,67,14,Eliminated Week 6,8,11,
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,1,7.6667
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,2,7.0
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,3,8.0
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,4,
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,5,
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,6,
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,7,
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,8,
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,9,
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,10,
Jack Wagner,Anna Trebunskaya,Actor/Actress,Missouri,United States,52,14,Eliminated Week 3,11,11,
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,1,8.6667
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,2,7.3333
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,3,8.3333
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,4,7.3333
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,5,8.0
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,6,12.3333
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,7,8.5
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,8,
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,9,
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,10,
Jaleel White,Kym Johnson,Actor/Actress,California,United States,35,14,Eliminated Week 7,7,11,
Katherine Jenkins,Mark Ballas,Singer/Rapper,Wales,Wales,31,14,2nd Place,2,1,8.6667
Katherine Jenkins,Mark Ballas,Singer/Rapper,Wales,Wales,31,14,2nd Place,2,2,8.6667
Katherine Jenkins,Mark Ballas,Singer/Rapper,Wales,Wales,31,14,2nd Place,2,3,9.6667
Katherine Jenkins,Mark Ballas,Singer/Rapper,Wales,Wales,31,14,2nd Place,2,4,8.0
Katherine Jenkins,Mark Ballas,Singer/Rapper,Wales,Wales,31,14,2nd Place,2,5,9.6667
Katherine Jenkins,Mark Ballas,Singer/Rapper,Wales,Wales,31,14,2nd Place,2,6,13.0
Katherine Jenkins,Mark Ballas,Singer/Rapper,Wales,Wales,31,14,2nd Place,2,7,9.0
Katherine Jenkins,Mark Ballas,Singer/Rapper,Wales,Wales,31,14,2nd Place,2,8,9.1667
Katherine Jenkins,Mark Ballas,Singer/Rapper,Wales,Wales,31,14,2nd Place,2,9,9.3333
Katherine Jenkins,Mark Ballas,Singer/Rapper,Wales,Wales,31,14,2nd Place,2,10,10.0
Katherine Jenkins,Mark Ballas,Singer/Rapper,Wales,Wales,31,14,2nd Place,2,11,
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,1,7.0
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,2,8.3333
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,3,9.0
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,4,8.6667
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,5,9.0
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,6,10.0
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,7,9.5
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,8,8.8333
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,9,9.8333
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,10,
Maria Menounos,Derek Hough,TV Personality,Massachusetts,United States,33,14,Eliminated Week 9,4,11,
Martina Navratilova,Tony Dovolani,Athlete,Czechoslovakia,Czechoslovakia,55,14,Eliminated Week 2,12,1,6.6667
Martina Navratilova,Tony Dovolani,Athlete,Czechoslovakia,Czechoslovakia,55,14,Eliminated Week 2,12,2,5.6667
Martina Navratilova,Tony Dovolani,Athlete,Czechoslovakia,Czechoslovakia,55,14,Eliminated Week 2,12,3,
Martina Navratilova,Tony Dovolani,Athlete,Czechoslovakia,Czechoslovakia,55,14,Eliminated Week 2,12,4,
Martina Navratilova,Tony Dovolani,Athlete,Czechoslovakia,Czechoslovakia,55,14,Eliminated Week 2,12,5,
Martina Navratilova,Tony Dovolani,Athlete,Czechoslovakia,Czechoslovakia,55,14,Eliminated Week 2,12,6,
Martina Navratilova,Tony Dovolani,Athlete,Czechoslovakia,Czechoslovakia,55,14,Eliminated Week 2,12,7,
Martina Navratilova,Tony Dovolani,Athlete,Czechoslovakia,Czechoslovakia,55,14,Eliminated Week 2,12,8,
Martina Navratilova,Tony Dovolani,Athlete,Czechoslovakia,Czechoslovakia,55,14,Eliminated Week 2,12,9,
Martina Navratilova,Tony Dovolani,Athlete,Czechoslovakia,Czechoslovakia,55,14,Eliminated Week 2,12,10,
Martina Navratilova,Tony Dovolani,Athlete,Czechoslovakia,Czechoslovakia,55,14,Eliminated Week 2,12,11,
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,1,6.6667
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,2,6.6667
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,3,8.0
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,4,7.3333
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,5,7.0
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,6,10.0
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,7,7.8333
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,8,8.5
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,9,
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,10,
Melissa Gilbert,Maksim Chmerkoskiy,Actor/Actress,California,United States,47,14,Eliminated Week 8,5,11,
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,1,7.6667
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,2,8.6667
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,3,8.3333
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,4,8.6667
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,5,8.6667
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,6,9.3333
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,7,8.6667
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,8,9.3333
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,9,
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,10,
Roshon Fegan,Chelsie Hightower,Actor/Actress,California,United States,20,14,Eliminated Week 8,6,11,
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,1,7.6667
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,2,7.6667
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,3,8.0
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,4,7.0
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,5,
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,6,
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,7,
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,8,
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,9,
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,10,
Sherri Sheperd,Valentin Chmerkovskiy,Actor/Actress,Illinois,United States,44,14,Eliminated Week 4,10,11,
William Levy,Cheryl Burke,Actor/Actress,Cuba,Cuba,31,14,3rd Place,3,1,8.0
William Levy,Cheryl Burke,Actor/Actress,Cuba,Cuba,31,14,3rd Place,3,2,8.3333
William Levy,Cheryl Burke,Actor/Actress,Cuba,Cuba,31,14,3rd Place,3,3,9.3333
William Levy,Cheryl Burke,Actor/Actress,Cuba,Cuba,31,14,3rd Place,3,4,7.3333
William Levy,Cheryl Burke,Actor/Actress,Cuba,Cuba,31,14,3rd Place,3,5,9.6667
William Levy,Cheryl Burke,Actor/Actress,Cuba,Cuba,31,14,3rd Place,3,6,12.0
William Levy,Cheryl Burke,Actor/Actress,Cuba,Cuba,31,14,3rd Place,3,7,8.8333
William Levy,Cheryl Burke,Actor/Actress,Cuba,Cuba,31,14,3rd Place,3,8,9.5
William Levy,Cheryl Burke,Actor/Actress,Cuba,Cuba,31,14,3rd Place,3,9,9.6667
William Levy,Cheryl Burke,Actor/Actress,Cuba,Cuba,31,14,3rd Place,3,10,9.8889
William Levy,Cheryl Burke,Actor/Actress,Cuba,Cuba,31,14,3rd Place,3,11,
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,1,7.3333
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,2,8.1667
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,3,8.5
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,4,8.625
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,5,9.4167
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,6,10.0
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,7,11.0
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,8,9.7592
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,9,9.537
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,10,
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30,15,Eliminated Week 9,5,11,
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,1,6.5
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,2,6.0
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,3,7.5
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,4,8.0
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,5,
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,6,
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,7,
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,8,
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,9,
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,10,
Bristol Palin,Mark Ballas,TV Personality,Alaska,United States,21,15,Eliminated Week 4,9,11,
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,1,7.1667
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,2,7.5
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,3,8.0
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,4,
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,5,
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,6,
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,7,
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,8,
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,9,
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,10,
Drew Lachey,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,15,Eliminated Week 3,11,11,
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,1,8.1667
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,2,7.5
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,3,8.3333
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,4,9.0
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,5,9.3333
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,6,8.8333
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,7,11.5
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,8,9.6851
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,9,9.0
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,10,
Emmitt Smith,Cheryl Burke,Athlete,Florida,United States,43,15,Eliminated Week 9,4,11,
Gilles Marini,Peta Murgatroyd,Actor/Actress,France,France,36,15,Eliminated Week 8,6,1,8.0
Gilles Marini,Peta Murgatroyd,Actor/Actress,France,France,36,15,Eliminated Week 8,6,2,8.5
Gilles Marini,Peta Murgatroyd,Actor/Actress,France,France,36,15,Eliminated Week 8,6,3,8.5
Gilles Marini,Peta Murgatroyd,Actor/Actress,France,France,36,15,Eliminated Week 8,6,4,9.875
Gilles Marini,Peta Murgatroyd,Actor/Actress,France,France,36,15,Eliminated Week 8,6,5,9.4167
Gilles Marini,Peta Murgatroyd,Actor/Actress,France,France,36,15,Eliminated Week 8,6,6,9.1667
Gilles Marini,Peta Murgatroyd,Actor/Actress,France,France,36,15,Eliminated Week 8,6,7,11.1666
Gilles Marini,Peta Murgatroyd,Actor/Actress,France,France,36,15,Eliminated Week 8,6,8,9.7592
